,"Tag, Score",Count
13854,"Row(_1='mediasoup', _2=0)",2
13855,"Row(_1='lwc', _2=0)",1
13856,"Row(_1='lightning', _2=0)",1
13857,"Row(_1='templates', _2=4)",1
13858,"Row(_1='c++17', _2=4)",1
13859,"Row(_1='constexpr', _2=4)",1
13860,"Row(_1='constexpr-function', _2=4)",1
13861,"Row(_1='react-class-based-component', _2=0)",1
13862,"Row(_1='amazon-dynamodb', _2=-1)",1
13863,"Row(_1='condor', _2=1)",1
13864,"Row(_1='firebase-in-app-messaging', _2=0)",1
13865,"Row(_1='webpack-file-loader', _2=0)",1
13866,"Row(_1='hdr', _2=0)",1
13867,"Row(_1='kotlin-stateflow', _2=0)",1
13868,"Row(_1='python-wheel', _2=0)",1
13869,"Row(_1='python.net', _2=0)",1
13870,"Row(_1='slack-block-kit', _2=0)",1
13871,"Row(_1='strftime', _2=0)",1
13872,"Row(_1='pysftp', _2=0)",1
13873,"Row(_1='vtiger', _2=0)",1
13874,"Row(_1='vtigercrm', _2=0)",1
13875,"Row(_1='footer', _2=0)",1
13876,"Row(_1='dylib', _2=0)",1
13877,"Row(_1='lit-element', _2=1)",2
13878,"Row(_1='position', _2=0)",1
13879,"Row(_1='smooth-scrolling', _2=0)",1
13880,"Row(_1='peewee', _2=0)",1
13881,"Row(_1='elasticsearch-painless', _2=0)",1
13882,"Row(_1='fullcalendar-3', _2=0)",1
13883,"Row(_1='device-orientation', _2=0)",1
13884,"Row(_1='deviceorientationevent', _2=0)",1
13885,"Row(_1='datagridview', _2=-1)",1
13886,"Row(_1='centroid', _2=1)",1
13887,"Row(_1='android', _2=-4)",1
13888,"Row(_1='reflection', _2=-4)",1
13889,"Row(_1='audiokit', _2=1)",1
13890,"Row(_1='document', _2=1)",1
13891,"Row(_1='kubernetes-pod', _2=0)",2
13892,"Row(_1='privileges', _2=0)",2
13893,"Row(_1='linux-capabilities', _2=0)",1
13894,"Row(_1='c#', _2=7)",1
13895,"Row(_1='visual-studio-2022', _2=7)",1
13896,"Row(_1='decorator', _2=2)",1
13897,"Row(_1='amazon-elasticache', _2=0)",1
13898,"Row(_1='gallery', _2=0)",1
13899,"Row(_1='lightbox', _2=0)",1
13900,"Row(_1='ckeditor5-react', _2=0)",1
13901,"Row(_1='amazon-dynamodb', _2=2)",2
13902,"Row(_1='webpack-loader', _2=0)",1
13903,"Row(_1='laravel-query-builder', _2=0)",2
13904,"Row(_1='stackdriver', _2=0)",1
13905,"Row(_1='google-cloud-monitoring', _2=0)",1
13906,"Row(_1='monitoring-query-language', _2=0)",1
13907,"Row(_1='google-authentication', _2=0)",1
13908,"Row(_1='expo-go', _2=0)",1
13909,"Row(_1='epub', _2=-1)",1
13910,"Row(_1='kindle', _2=-1)",1
13911,"Row(_1='calibre', _2=-1)",1
13912,"Row(_1='face', _2=0)",1
13913,"Row(_1='plotly', _2=4)",1
13914,"Row(_1='r-plotly', _2=4)",1
13915,"Row(_1='ggplotly', _2=4)",1
13916,"Row(_1='gradle-cache', _2=0)",1
13917,"Row(_1='url-scheme', _2=0)",1
13918,"Row(_1='cross-correlation', _2=0)",1
13919,"Row(_1='sarimax', _2=0)",1
13920,"Row(_1='prewhitening', _2=0)",1
13921,"Row(_1='ios-universal-links', _2=1)",2
13922,"Row(_1='testing-library', _2=0)",1
13923,"Row(_1='office-js', _2=1)",1
13924,"Row(_1='google-news', _2=0)",1
13925,"Row(_1='typo3-10.x', _2=2)",1
13926,"Row(_1='reactive', _2=1)",1
13927,"Row(_1='selectinput', _2=1)",1
13928,"Row(_1='bootstrap-timepicker', _2=0)",1
13929,"Row(_1='spark-structured-streaming', _2=1)",1
13930,"Row(_1='spark-streaming-kafka', _2=1)",1
13931,"Row(_1='filter', _2=-2)",1
13932,"Row(_1='ihp', _2=2)",1
13933,"Row(_1='leaflet.draw', _2=0)",1
13934,"Row(_1='java-8', _2=1)",1
13935,"Row(_1='apache-commons-text', _2=1)",1
13936,"Row(_1='null-conditional-operator', _2=0)",1
13937,"Row(_1='pnotify', _2=0)",1
13938,"Row(_1='bootstrap-notify', _2=0)",1
13939,"Row(_1='nullable', _2=0)",1
13940,"Row(_1='c#-8.0', _2=0)",1
13941,"Row(_1='office365', _2=-1)",1
13942,"Row(_1='com-automation', _2=-1)",1
13943,"Row(_1='lib-jitsi-meet', _2=0)",1
13944,"Row(_1='tokbox', _2=0)",1
13945,"Row(_1='.net-4.5', _2=0)",1
13946,"Row(_1='asp.net-4.5', _2=0)",1
13947,"Row(_1='uvicorn', _2=1)",1
13948,"Row(_1='named', _2=0)",1
13949,"Row(_1='dimensions', _2=0)",1
13950,"Row(_1='kepler.gl', _2=0)",1
13951,"Row(_1='importerror', _2=1)",1
13952,"Row(_1='jax-rs', _2=1)",1
13953,"Row(_1='swagger-ui', _2=1)",1
13954,"Row(_1='32bit-64bit', _2=0)",4
13955,"Row(_1='ocx', _2=0)",1
13956,"Row(_1='verification', _2=0)",1
13957,"Row(_1='uicollectionviewflowlayout', _2=0)",1
13958,"Row(_1='hbs', _2=0)",1
13959,"Row(_1='datepicker', _2=3)",1
13960,"Row(_1='datetimepicker', _2=3)",1
13961,"Row(_1='extjs-mvc', _2=0)",1
13962,"Row(_1='ext-direct', _2=0)",1
13963,"Row(_1='composer-php', _2=-1)",1
13964,"Row(_1='aspnetcore-environment', _2=0)",1
13965,"Row(_1='clipboard', _2=1)",1
13966,"Row(_1='streamlit', _2=1)",2
13967,"Row(_1='kotlinx.coroutines.flow', _2=1)",1
13968,"Row(_1='adjust-android', _2=0)",1
13969,"Row(_1='adjust-ios', _2=0)",1
13970,"Row(_1='spring-restdocs', _2=0)",1
13971,"Row(_1='registrykey', _2=0)",1
13972,"Row(_1='mongodb-atlas', _2=1)",1
13973,"Row(_1='mongodb-realm', _2=1)",1
13974,"Row(_1='cross-origin-read-blocking', _2=0)",1
13975,"Row(_1='cross-origin-resource-policy', _2=0)",1
13976,"Row(_1='pandas-groupby', _2=4)",1
13977,"Row(_1='infovis', _2=0)",1
13978,"Row(_1='vscode-snippets', _2=0)",1
13979,"Row(_1='aws-sdk-go-v2', _2=0)",1
13980,"Row(_1='code-completion', _2=0)",1
13981,"Row(_1='python-multithreading', _2=1)",1
13982,"Row(_1='kill', _2=1)",1
13983,"Row(_1='buefy', _2=0)",3
13984,"Row(_1='amazon-neptune', _2=0)",2
13985,"Row(_1='ruby-on-rails', _2=-3)",1
13986,"Row(_1='ruby', _2=-3)",1
13987,"Row(_1='ndjson', _2=1)",1
13988,"Row(_1='accessibility', _2=1)",1
13989,"Row(_1='screen-readers', _2=1)",1
13990,"Row(_1='nginx', _2=-1)",1
13991,"Row(_1='amazon-acl', _2=0)",1
13992,"Row(_1='api-platform.com', _2=0)",4
13993,"Row(_1='android-espresso', _2=0)",1
13994,"Row(_1='gradle-android-test-plugi', _2=0)",1
13995,"Row(_1='alignment', _2=1)",1
13996,"Row(_1='baseline', _2=1)",1
13997,"Row(_1='contact-form', _2=1)",1
13998,"Row(_1='invoice', _2=0)",2
13999,"Row(_1='google-developers-console', _2=1)",1
14000,"Row(_1='jitpack', _2=0)",1
14001,"Row(_1='paper-trail-gem', _2=1)",1
14002,"Row(_1='android-contentresolver', _2=1)",1
14003,"Row(_1='scoped-storage', _2=1)",1
14004,"Row(_1='intersection', _2=1)",1
14005,"Row(_1='apple-sign-in', _2=0)",1
14006,"Row(_1='sign-in-with-apple', _2=0)",1
14007,"Row(_1='apple-authentication', _2=0)",1
14008,"Row(_1='apple-oauth2', _2=0)",1
14009,"Row(_1='oauth-2.0', _2=1)",4
14010,"Row(_1='google-authentication', _2=1)",1
14011,"Row(_1='category-theory', _2=1)",1
14012,"Row(_1='union-types', _2=1)",1
14013,"Row(_1='relationship', _2=-2)",1
14014,"Row(_1='code-first', _2=-2)",1
14015,"Row(_1='memory-alignment', _2=2)",1
14016,"Row(_1='intel-syntax', _2=2)",1
14017,"Row(_1='azure-pipeline-python-script-task', _2=0)",1
14018,"Row(_1='dma', _2=0)",1
14019,"Row(_1='network-driver', _2=0)",1
14020,"Row(_1='csv-parser', _2=2)",1
14021,"Row(_1='dhl', _2=0)",1
14022,"Row(_1='360', _2=0)",1
14023,"Row(_1='smtp', _2=-1)",1
14024,"Row(_1='dropwizard', _2=0)",2
14025,"Row(_1='weblogic', _2=0)",1
14026,"Row(_1='elasticsearch-5', _2=0)",1
14027,"Row(_1='unicode-range', _2=0)",1
14028,"Row(_1='azure-cosmosdb-tables', _2=0)",1
14029,"Row(_1='ftp', _2=2)",1
14030,"Row(_1='wizard', _2=0)",1
14031,"Row(_1='vsix', _2=0)",1
14032,"Row(_1='circuit-breaker', _2=0)",1
14033,"Row(_1='retry-logic', _2=0)",1
14034,"Row(_1='http2', _2=0)",3
14035,"Row(_1='transport', _2=0)",1
14036,"Row(_1='face-recognition', _2=1)",1
14037,"Row(_1='amazon-dynamodb-streams', _2=0)",1
14038,"Row(_1='bpl', _2=0)",1
14039,"Row(_1='crash', _2=1)",1
14040,"Row(_1='exoplayer', _2=1)",1
14041,"Row(_1='tns', _2=0)",1
14042,"Row(_1='ransack', _2=1)",1
14043,"Row(_1='hoisting', _2=1)",1
14044,"Row(_1='reactive-programming', _2=1)",1
14045,"Row(_1='nullpointerexception', _2=1)",1
14046,"Row(_1='felgo', _2=0)",2
14047,"Row(_1='webdatarocks', _2=0)",1
14048,"Row(_1='bulk', _2=0)",1
14049,"Row(_1='automated-deployment', _2=0)",1
14050,"Row(_1='rust-rocket', _2=1)",1
14051,"Row(_1='rust-sqlx', _2=1)",1
14052,"Row(_1='helm3', _2=1)",1
14053,"Row(_1='bots', _2=-1)",5
14054,"Row(_1='qor', _2=0)",1
14055,"Row(_1='large-text', _2=0)",1
14056,"Row(_1='push-notification', _2=3)",1
14057,"Row(_1='aws-amplify', _2=3)",1
14058,"Row(_1='capybara', _2=0)",2
14059,"Row(_1='slide', _2=0)",1
14060,"Row(_1='kendo-ui-angular2', _2=1)",1
14061,"Row(_1='django-channels', _2=0)",1
14062,"Row(_1='aiortc', _2=0)",2
14063,"Row(_1='connectionexception', _2=0)",1
14064,"Row(_1='google-place-picker', _2=1)",1
14065,"Row(_1='dart-pub', _2=1)",1
14066,"Row(_1='framer-motion', _2=1)",1
14067,"Row(_1='unison', _2=0)",1
14068,"Row(_1='log4c', _2=0)",1
14069,"Row(_1='validator.js', _2=0)",1
14070,"Row(_1='angular-observable', _2=1)",1
14071,"Row(_1='segger-jlink', _2=0)",1
14072,"Row(_1='bats-core', _2=0)",1
14073,"Row(_1='swarm', _2=1)",1
14074,"Row(_1='remember-me', _2=0)",1
14075,"Row(_1='logcat', _2=0)",1
14076,"Row(_1='allocator', _2=3)",1
14077,"Row(_1='doparallel', _2=0)",1
14078,"Row(_1='sum', _2=2)",1
14079,"Row(_1='vlookup', _2=2)",1
14080,"Row(_1='dispatcher', _2=0)",1
14081,"Row(_1='conways-game-of-life', _2=1)",1
14082,"Row(_1='spring-bean', _2=0)",2
14083,"Row(_1='handler', _2=1)",1
14084,"Row(_1='region', _2=0)",1
14085,"Row(_1='go-cd', _2=0)",1
14086,"Row(_1='jira', _2=1)",1
14087,"Row(_1='hierarchical-bayesian', _2=0)",1
14088,"Row(_1='configurable', _2=0)",1
14089,"Row(_1='azure-iot-sdk', _2=0)",1
14090,"Row(_1='google-maps-api-3', _2=-2)",1
14091,"Row(_1='google-maps-markers', _2=-2)",1
14092,"Row(_1='caniuse', _2=0)",1
14093,"Row(_1='data-transfer', _2=0)",2
14094,"Row(_1='newrelic', _2=0)",1
14095,"Row(_1='activereports', _2=0)",1
14096,"Row(_1='overlap', _2=1)",1
14097,"Row(_1='data-forge', _2=0)",1
14098,"Row(_1='web-parts', _2=0)",1
14099,"Row(_1='navbar', _2=-1)",1
14100,"Row(_1='celery', _2=2)",1
14101,"Row(_1='aws-fargate', _2=2)",1
14102,"Row(_1='amazon-textract', _2=0)",1
14103,"Row(_1='plasticscm', _2=0)",1
14104,"Row(_1='glibc', _2=1)",1
14105,"Row(_1='slim-3', _2=0)",1
14106,"Row(_1='loopback4', _2=0)",1
14107,"Row(_1='jupyterhub', _2=0)",1
14108,"Row(_1='statamic', _2=0)",1
14109,"Row(_1='weather-api', _2=0)",1
14110,"Row(_1='auto-import', _2=0)",1
14111,"Row(_1='master-detail', _2=0)",1
14112,"Row(_1='jupyter-lab', _2=1)",1
14113,"Row(_1='sdl-2', _2=0)",1
14114,"Row(_1='noncopyable', _2=-1)",1
14115,"Row(_1='save', _2=1)",1
14116,"Row(_1='output', _2=1)",1
14117,"Row(_1='equation-solving', _2=-1)",1
14118,"Row(_1='graph-theory', _2=0)",3
14119,"Row(_1='http-status-code-304', _2=1)",1
14120,"Row(_1='java-11', _2=1)",2
14121,"Row(_1='syntax-error', _2=-2)",1
14122,"Row(_1='nan', _2=-2)",1
14123,"Row(_1='missing-data', _2=-2)",1
14124,"Row(_1='touch', _2=0)",2
14125,"Row(_1='gsl', _2=0)",1
14126,"Row(_1='tei', _2=0)",1
14127,"Row(_1='pearson-correlation', _2=0)",1
14128,"Row(_1='subsampling', _2=0)",1
14129,"Row(_1='textview', _2=2)",1
14130,"Row(_1='ellipsize', _2=2)",1
14131,"Row(_1='native', _2=0)",3
14132,"Row(_1='pandas-timeindex', _2=1)",1
14133,"Row(_1='form-submit', _2=0)",1
14134,"Row(_1='contacts', _2=0)",2
14135,"Row(_1='contact-form', _2=0)",1
14136,"Row(_1='multiple-conditions', _2=0)",2
14137,"Row(_1='freecad', _2=0)",1
14138,"Row(_1='reactjs.net', _2=0)",1
14139,"Row(_1='phpmyadmin', _2=1)",1
14140,"Row(_1='boxplot', _2=-1)",1
14141,"Row(_1='jitter', _2=-1)",1
14142,"Row(_1='metaprogramming', _2=0)",1
14143,"Row(_1='listadapter', _2=0)",1
14144,"Row(_1='openid-connect', _2=2)",1
14145,"Row(_1='react-animated', _2=1)",1
14146,"Row(_1='timestamp', _2=1)",2
14147,"Row(_1='ada', _2=2)",2
14148,"Row(_1='caption', _2=0)",1
14149,"Row(_1='vtt', _2=0)",1
14150,"Row(_1='geoserver', _2=1)",1
14151,"Row(_1='robotframework-tidy', _2=0)",1
14152,"Row(_1='grep', _2=-2)",1
14153,"Row(_1='centos', _2=-2)",1
14154,"Row(_1='oracle-manageddataaccess', _2=0)",1
14155,"Row(_1='image-compression', _2=0)",1
14156,"Row(_1='jinja2', _2=2)",1
14157,"Row(_1='salt-stack', _2=2)",1
14158,"Row(_1='android-canvas', _2=0)",1
14159,"Row(_1='dali', _2=0)",1
14160,"Row(_1='favicon', _2=0)",2
14161,"Row(_1='f#-giraffe', _2=0)",1
14162,"Row(_1='probability-distribution', _2=0)",1
14163,"Row(_1='scrapy', _2=-2)",1
14164,"Row(_1='render', _2=-2)",1
14165,"Row(_1='scrapy-splash', _2=-2)",1
14166,"Row(_1='react-error-boundary', _2=0)",1
14167,"Row(_1='smartcard', _2=0)",1
14168,"Row(_1='freeipa', _2=0)",1
14169,"Row(_1='hypervisor', _2=0)",1
14170,"Row(_1='testserver', _2=0)",1
14171,"Row(_1='oracle', _2=3)",1
14172,"Row(_1='oracle-apex', _2=3)",1
14173,"Row(_1='sustainsys-saml2', _2=0)",1
14174,"Row(_1='integrate', _2=0)",1
14175,"Row(_1='lmfit', _2=0)",3
14176,"Row(_1='facebook-android-sdk', _2=0)",1
14177,"Row(_1='chrome-custom-tabs', _2=0)",1
14178,"Row(_1='applinks', _2=0)",2
14179,"Row(_1='android-customtabs', _2=0)",1
14180,"Row(_1='wavelet', _2=0)",1
14181,"Row(_1='wavelet-transform', _2=0)",1
14182,"Row(_1='sp-send-dbmail', _2=0)",1
14183,"Row(_1='owl-carousel', _2=0)",2
14184,"Row(_1='domdocument', _2=0)",1
14185,"Row(_1='spring-data-mongodb-reactive', _2=0)",1
14186,"Row(_1='tryparse', _2=1)",1
14187,"Row(_1='data-science', _2=2)",1
14188,"Row(_1='direction', _2=0)",1
14189,"Row(_1='timestamp-with-timezone', _2=3)",1
14190,"Row(_1='moment-timezone', _2=3)",1
14191,"Row(_1='liquid', _2=1)",1
14192,"Row(_1='jsdom', _2=1)",1
14193,"Row(_1='ui-automation', _2=-1)",1
14194,"Row(_1='docker-build', _2=0)",1
14195,"Row(_1='arch', _2=0)",1
14196,"Row(_1='react-forms', _2=0)",1
14197,"Row(_1='url-scheme', _2=1)",1
14198,"Row(_1='golem', _2=0)",1
14199,"Row(_1='web-worker', _2=0)",2
14200,"Row(_1='virtual-machine', _2=-1)",2
14201,"Row(_1='managed', _2=-1)",1
14202,"Row(_1='forward-declaration', _2=1)",1
14203,"Row(_1='influxdb-2', _2=0)",1
14204,"Row(_1='apache-spark-mllib', _2=0)",1
14205,"Row(_1='rticles', _2=0)",1
14206,"Row(_1='ienumerable', _2=0)",1
14207,"Row(_1='operator-keyword', _2=0)",2
14208,"Row(_1='plot', _2=-2)",1
14209,"Row(_1='business-logic', _2=0)",1
14210,"Row(_1='pwd', _2=0)",1
14211,"Row(_1='workbox', _2=0)",1
14212,"Row(_1='logcat', _2=1)",1
14213,"Row(_1='joomla', _2=0)",2
14214,"Row(_1='openxml-sdk', _2=0)",1
14215,"Row(_1='microsoft-unit-testing', _2=0)",1
14216,"Row(_1='eloquent-relationship', _2=-1)",1
14217,"Row(_1='webview2', _2=1)",1
14218,"Row(_1='default-constructor', _2=1)",1
14219,"Row(_1='retrofit2', _2=3)",1
14220,"Row(_1='okhttp', _2=3)",1
14221,"Row(_1='x509trustmanager', _2=3)",1
14222,"Row(_1='fetch', _2=1)",2
14223,"Row(_1='key-bindings', _2=0)",1
14224,"Row(_1='solaris', _2=0)",1
14225,"Row(_1='dspace', _2=0)",1
14226,"Row(_1='solar', _2=0)",1
14227,"Row(_1='speakerphone', _2=0)",1
14228,"Row(_1='function-call', _2=1)",1
14229,"Row(_1='xmlwriter', _2=0)",1
14230,"Row(_1='firefox', _2=-1)",1
14231,"Row(_1='photoshop', _2=-1)",1
14232,"Row(_1='user-experience', _2=-1)",1
14233,"Row(_1='color-profile', _2=-1)",1
14234,"Row(_1='srgb', _2=-1)",1
14235,"Row(_1='akeneo', _2=0)",1
14236,"Row(_1='product-management', _2=0)",1
14237,"Row(_1='twitter-oauth', _2=1)",1
14238,"Row(_1='verification', _2=1)",1
14239,"Row(_1='processing', _2=0)",2
14240,"Row(_1='train-test-split', _2=0)",1
14241,"Row(_1='high-availability', _2=0)",2
14242,"Row(_1='inflate', _2=0)",1
14243,"Row(_1='pako', _2=0)",1
14244,"Row(_1='mulesoft', _2=1)",1
14245,"Row(_1='soql', _2=1)",1
14246,"Row(_1='blockchain', _2=3)",1
14247,"Row(_1='bitcoin', _2=3)",1
14248,"Row(_1='substrate', _2=3)",1
14249,"Row(_1='permalinks', _2=0)",1
14250,"Row(_1='graylog2', _2=0)",1
14251,"Row(_1='graylog', _2=0)",2
14252,"Row(_1='destructuring', _2=0)",2
14253,"Row(_1='hibernate-entitymanager', _2=0)",1
14254,"Row(_1='ioredis', _2=1)",1
14255,"Row(_1='data-wrangling', _2=0)",1
14256,"Row(_1='firefox-addon-webextensions', _2=1)",1
14257,"Row(_1='openfire', _2=0)",1
14258,"Row(_1='smack', _2=0)",2
14259,"Row(_1='smack-stack', _2=0)",2
14260,"Row(_1='fusioncharts', _2=1)",1
14261,"Row(_1='tailwind-in-js', _2=2)",1
14262,"Row(_1='mongodb-replica-set', _2=0)",1
14263,"Row(_1='tesseract', _2=-2)",1
14264,"Row(_1='instagram', _2=1)",1
14265,"Row(_1='http-status-code-429', _2=1)",1
14266,"Row(_1='static-site-generation', _2=1)",1
14267,"Row(_1='compiler-warnings', _2=0)",1
14268,"Row(_1='ignite', _2=1)",1
14269,"Row(_1='end-to-end', _2=0)",1
14270,"Row(_1='tftp', _2=0)",1
14271,"Row(_1='ironpython', _2=0)",1
14272,"Row(_1='cover', _2=0)",1
14273,"Row(_1='vue-router', _2=3)",1
14274,"Row(_1='vuetify-tabs', _2=3)",1
14275,"Row(_1='phantomjs', _2=0)",1
14276,"Row(_1='shinytest', _2=0)",1
14277,"Row(_1='internet-explorer-11', _2=0)",1
14278,"Row(_1='blockchain', _2=-3)",1
14279,"Row(_1='bitcoind', _2=-3)",1
14280,"Row(_1='route-model-binding', _2=0)",1
14281,"Row(_1='python', _2=10)",1
14282,"Row(_1='audio', _2=10)",1
14283,"Row(_1='video', _2=10)",1
14284,"Row(_1='ffmpeg', _2=10)",1
14285,"Row(_1='mp4', _2=10)",1
14286,"Row(_1='fluentd', _2=1)",1
14287,"Row(_1='cmake', _2=3)",1
14288,"Row(_1='node-promisify', _2=1)",1
14289,"Row(_1='oracle-streams', _2=0)",1
14290,"Row(_1='clone', _2=0)",2
14291,"Row(_1='auto', _2=0)",1
14292,"Row(_1='script', _2=-1)",1
14293,"Row(_1='nltk', _2=1)",2
14294,"Row(_1='infopath', _2=0)",1
14295,"Row(_1='safari', _2=4)",1
14296,"Row(_1='mod-rewrite', _2=-1)",1
14297,"Row(_1='vercel', _2=2)",1
14298,"Row(_1='godaddy-api', _2=2)",1
14299,"Row(_1='vpython', _2=0)",2
14300,"Row(_1='mysqli', _2=1)",1
14301,"Row(_1='rvalue-reference', _2=0)",1
14302,"Row(_1='ado', _2=1)",1
14303,"Row(_1='carbon', _2=0)",1
14304,"Row(_1='azure-integration-runtime', _2=0)",1
14305,"Row(_1='maven-assembly-plugin', _2=1)",1
14306,"Row(_1='ghostscript', _2=1)",1
14307,"Row(_1='imagick', _2=1)",1
14308,"Row(_1='pdftk', _2=1)",1
14309,"Row(_1='latency', _2=0)",2
14310,"Row(_1='vcenter', _2=0)",2
14311,"Row(_1='disk-io', _2=0)",1
14312,"Row(_1='logging', _2=2)",2
14313,"Row(_1='logback', _2=2)",1
14314,"Row(_1='findoneandupdate', _2=0)",1
14315,"Row(_1='core-image', _2=0)",3
14316,"Row(_1='ciimage', _2=0)",1
14317,"Row(_1='autoscroll', _2=0)",1
14318,"Row(_1='recaptcha', _2=1)",1
14319,"Row(_1='recaptcha-v3', _2=1)",1
14320,"Row(_1='invisible-recaptcha', _2=1)",1
14321,"Row(_1='antivirus', _2=0)",1
14322,"Row(_1='virus-scanning', _2=0)",1
14323,"Row(_1='clamav', _2=0)",1
14324,"Row(_1='tailwind-in-js', _2=0)",1
14325,"Row(_1='jdbc', _2=1)",1
14326,"Row(_1='clickhouse', _2=1)",3
14327,"Row(_1='clickhouse-client', _2=1)",1
14328,"Row(_1='selenium', _2=-3)",1
14329,"Row(_1='selenium-webdriver', _2=-3)",1
14330,"Row(_1='xpath', _2=-3)",1
14331,"Row(_1='css-selectors', _2=-3)",1
14332,"Row(_1='ssh2', _2=0)",1
14333,"Row(_1='telemetry', _2=2)",1
14334,"Row(_1='spring-boot', _2=3)",1
14335,"Row(_1='jpa', _2=3)",1
14336,"Row(_1='transactions', _2=3)",1
14337,"Row(_1='c-preprocessor', _2=0)",1
14338,"Row(_1='uitapgesturerecognizer', _2=2)",1
14339,"Row(_1='eclipse-hono', _2=0)",1
14340,"Row(_1='tree-shaking', _2=4)",1
14341,"Row(_1='string-interpolation', _2=1)",1
14342,"Row(_1='swiper', _2=2)",1
14343,"Row(_1='swiperjs', _2=2)",1
14344,"Row(_1='chronicle-queue', _2=1)",1
14345,"Row(_1='upsert', _2=0)",1
14346,"Row(_1='bootstrap-4', _2=2)",1
14347,"Row(_1='react-bootstrap', _2=2)",1
14348,"Row(_1='capture-group', _2=0)",1
14349,"Row(_1='rjava', _2=1)",1
14350,"Row(_1='babel-eslint', _2=0)",1
14351,"Row(_1='zoom-sdk', _2=1)",1
14352,"Row(_1='builder', _2=1)",2
14353,"Row(_1='centos7', _2=0)",2
14354,"Row(_1='libv8', _2=0)",1
14355,"Row(_1='v8js', _2=0)",1
14356,"Row(_1='concurrenthashmap', _2=5)",1
14357,"Row(_1='sonarqube', _2=1)",2
14358,"Row(_1='sonarqube-scan', _2=1)",1
14359,"Row(_1='sonarlint', _2=1)",1
14360,"Row(_1='dataprovider', _2=0)",1
14361,"Row(_1='undefined-reference', _2=1)",2
14362,"Row(_1='laravel-validation', _2=0)",1
14363,"Row(_1='visual-studio-code', _2=4)",1
14364,"Row(_1='gitlab', _2=4)",1
14365,"Row(_1='web3py', _2=1)",1
14366,"Row(_1='xlib', _2=1)",1
14367,"Row(_1='react-native', _2=4)",1
14368,"Row(_1='expo', _2=4)",1
14369,"Row(_1='google-signin', _2=4)",1
14370,"Row(_1='kql', _2=1)",1
14371,"Row(_1='pow', _2=0)",1
14372,"Row(_1='nth-root', _2=0)",1
14373,"Row(_1='web-services', _2=1)",2
14374,"Row(_1='android-studio', _2=3)",1
14375,"Row(_1='conditional-statements', _2=-2)",1
14376,"Row(_1='figure', _2=0)",1
14377,"Row(_1='packaging', _2=0)",1
14378,"Row(_1='message-queue', _2=0)",1
14379,"Row(_1='event-driven', _2=0)",2
14380,"Row(_1='plot', _2=3)",1
14381,"Row(_1='legend', _2=3)",1
14382,"Row(_1='informix', _2=1)",1
14383,"Row(_1='argument-dependent-lookup', _2=0)",1
14384,"Row(_1='deb', _2=1)",1
14385,"Row(_1='electron-forge', _2=1)",1
14386,"Row(_1='debian-packaging', _2=1)",1
14387,"Row(_1='uitabbar', _2=0)",1
14388,"Row(_1='oracle', _2=4)",1
14389,"Row(_1='jdbc', _2=4)",1
14390,"Row(_1='oracle12c', _2=4)",1
14391,"Row(_1='database-performance', _2=4)",1
14392,"Row(_1='data-science', _2=1)",2
14393,"Row(_1='fusionauth', _2=0)",1
14394,"Row(_1='tuples', _2=-4)",1
14395,"Row(_1='thread-synchronization', _2=0)",2
14396,"Row(_1='crystal-reports', _2=1)",2
14397,"Row(_1='serial-communication', _2=0)",1
14398,"Row(_1='iso8601', _2=0)",1
14399,"Row(_1='laravel-relations', _2=0)",1
14400,"Row(_1='web-scraping', _2=-3)",1
14401,"Row(_1='wikipedia', _2=-3)",1
14402,"Row(_1='wikipedia-api', _2=-3)",1
14403,"Row(_1='automated-tests', _2=-1)",1
14404,"Row(_1='azure-rtos', _2=-1)",1
14405,"Row(_1='guix', _2=-1)",1
14406,"Row(_1='aws-glue-spark', _2=0)",1
14407,"Row(_1='boolean-logic', _2=-1)",1
14408,"Row(_1='resampling', _2=0)",2
14409,"Row(_1='searchbar', _2=0)",1
14410,"Row(_1='tmux', _2=2)",1
14411,"Row(_1='uibezierpath', _2=0)",2
14412,"Row(_1='declare', _2=1)",1
14413,"Row(_1='visx', _2=0)",1
14414,"Row(_1='replace', _2=-2)",1
14415,"Row(_1='except', _2=-1)",1
14416,"Row(_1='winscp-net', _2=-1)",1
14417,"Row(_1='dafny', _2=1)",3
14418,"Row(_1='sed', _2=-1)",1
14419,"Row(_1='keyword-extraction', _2=0)",1
14420,"Row(_1='traceroute', _2=-1)",1
14421,"Row(_1='casting', _2=-1)",1
14422,"Row(_1='plotly-dash', _2=2)",1
14423,"Row(_1='self', _2=2)",1
14424,"Row(_1='adfs2.0', _2=1)",1
14425,"Row(_1='itfoxtec-identity-saml2', _2=1)",1
14426,"Row(_1='sqlite', _2=-2)",1
14427,"Row(_1='tokio-postgres', _2=0)",1
14428,"Row(_1='tcpserver', _2=1)",1
14429,"Row(_1='faunadb', _2=0)",1
14430,"Row(_1='loading', _2=0)",2
14431,"Row(_1='apache-fop', _2=1)",1
14432,"Row(_1='rx-swift', _2=0)",1
14433,"Row(_1='numerical-integration', _2=0)",1
14434,"Row(_1='runge-kutta', _2=0)",1
14435,"Row(_1='dynamic-cast', _2=-1)",1
14436,"Row(_1='sas-macro', _2=0)",2
14437,"Row(_1='proc-sql', _2=0)",1
14438,"Row(_1='enterprise-guide', _2=0)",1
